#1
double AHU(8760, 5)
468000	297.7416667	19.0	19.0	1
471600	297.525	19.66666667	19.66666667	1
475200	297.5	20.08333333	20.08333333	1
478800	297.325	20.0	20.0	1
482400	297.3	20.41666667	20.41666667	1
486000	297.175	20.66666667	20.66666667	1
489600	296.9916667	20.66666667	20.66666667	1
493200	295.2333333	22.25	22.25	1
496800	296.83	19.0	19.0	1
500400	296.625	18.66666667	18.66666667	1
504000	296.775	18.5	18.5	1
507600	296.7318182	20.09090909	20.09090909	1
511200	296.75	21.25	21.25	1
514800	297.025	22.33333333	22.33333333	1
518400	297.125	23.83333333	23.83333333	1
522000	297.0416667	26.08333333	26.08333333	1
525600	297.1	27.0	27.0	1
529200	297.075	27.83333333	27.83333333	1
532800	297.05	28.58333333	28.58333333	1
536400	297.175	29.0	29.0	1
540000	297.15	29.91666667	29.91666667	1
543600	297.0666667	30.16666667	30.16666667	1
547200	297.3333333	29.83333333	29.83333333	1
550800	297.5666667	29.0	29.0	1
554400	296.8409091	30.18181818	30.18181818	1
558000	297.025	30.08333333	30.08333333	1
561600	297.6083333	28.33333333	28.33333333	1
565200	297.8333333	27.66666667	27.66666667	1
568800	297.9954545	27.36363636	27.36363636	1
572400	295.7083333	30.41666667	30.41666667	1
576000	297.0416667	27.33333333	27.33333333	1
579600	297.1333333	26.0	26.0	1
583200	297.1166667	25.91666667	25.91666667	1
586800	297.075	25.25	25.25	1
590400	297.4833333	24.33333333	24.33333333	1
594000	297.675	23.75	23.75	1
597600	297.75	23.0	23.0	1
601200	297.3833333	24.0	24.0	1
604800	297.1416667	24.33333333	24.33333333	1
608400	297.425	25.33333333	25.33333333	1
612000	297.05	28.91666667	28.91666667	1
615600	296.825	32.41666667	32.41666667	1
619200	296.5583333	34.75	34.75	1
622800	296.2333333	36.25	36.25	1
626400	296.3416667	36.66666667	36.66666667	1
630000	296.8416667	35.83333333	35.83333333	1
633600	297.43	35.0	35.0	1
637200	296.91	37.8	37.8	1
640800	297.15	37.33333333	37.33333333	1
644400	297.0416667	37.75	37.75	1
648000	297.4833333	37.75	37.75	1
651600	297.1833333	39.25	39.25	1
655200	297.525	38.0	38.0	1
658800	297.1227273	38.90909091	38.90909091	1
